Time_ps,Coherence,Purity,Energy_eV
11.4,0.5705887291973779,0.7813547197640682,0.75
11.450000000000001,0.5410987475071218,0.790560068934963,0.75
11.5,0.5536116328625119,0.7881799096720264,0.75
11.55,0.559368453081474,0.7842425145155496,0.75
11.600000000000001,0.5703512560337883,0.786542813292243,0.75
11.65,0.5598821774877987,0.7768591390041844,0.75
11.700000000000001,0.5707438385326219,0.770434264437446,0.75
11.75,0.5559773881164295,0.7740331687014659,0.75
11.8,0.5754801551842988,0.7791732350700165,0.75
11.850000000000001,0.5620398953926549,0.7705606068376153,0.75
11.9,0.5485455804850213,0.7717310502678277,0.75
11.950000000000001,0.5576817897787386,0.771611708776841,0.75
12.0,0.5663132478622229,0.7798163567567432,0.75
12.05,0.5583729028640351,0.7741333088494157,0.75
12.100000000000001,0.5538033742364006,0.76674357465531,0.75
12.15,0.5464156443826986,0.7786697752984696,0.75
12.200000000000001,0.5326987906295397,0.7662375966313265,0.75
12.25,0.5433750998965805,0.7712316312606421,0.75
12.3,0.5334689693322153,0.758313211039517,0.75
12.350000000000001,0.5258912871481394,0.7724138288321827,0.75
12.4,0.5264332265233939,0.7755134458168835,0.75
12.450000000000001,0.5480938110829494,0.7694162776912431,0.75
12.5,0.5168197052115303,0.7702718367834812,0.75
12.55,0.5497997800353145,0.7710613381637877,0.75
12.600000000000001,0.5279190362753541,0.7559676313616686,0.75
12.65,0.5265820429124812,0.7640133173003189,0.75
12.700000000000001,0.530141307003546,0.7642866768498207,0.75
12.75,0.520907635470484,0.7635719031338343,0.75
12.8,0.5319845516929663,0.7718125449670228,0.75
12.850000000000001,0.5303432676591422,0.7641049825218151,0.75
12.9,0.50691341657138,0.7586915886619007,0.75
12.950000000000001,0.5243153472030813,0.7645178724407999,0.75
13.0,0.520828521184726,0.7617777533309323,0.75
13.05,0.4872821683650851,0.7569132869707837,0.75
13.100000000000001,0.5198296877684164,0.7544890681577734,0.75
13.15,0.5127668270454354,0.7606952414534894,0.75
13.200000000000001,0.5108976993892848,0.7613722818501136,0.75
13.25,0.5237160194387939,0.7599089875443675,0.75
13.3,0.5087652196111196,0.7545094272105421,0.75
